id,observed_on_string,observed_on,time_observed_at,time_zone,user_login,updated_at,quality_grade,license,url,image_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
69988697,2021-02-21 12:54:23 PM GMT-03:00,2021-02-21,2021-02-21 15:54:23 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69988697,https://inaturalist-open-data.s3.amazonaws.com/photos/113692773/medium.jpeg,"",2,0,false,"Salinas, Departamento de Canelones, Uruguay",-34.7751585284,-55.8314972743,22,,,,22,,open,false,gps,gps,Amphisbaena kingii,Amphisbaena kingii,Anfisbena de quilla,Reptilia,31747
69988744,2021-02-21 2:10:50 PM GMT-03:00,2021-02-21,2021-02-21 17:10:50 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69988744,https://inaturalist-open-data.s3.amazonaws.com/photos/113692853/medium.jpeg,"",2,0,false,"Salinas, Departamento de Canelones, Uruguay",-34.7751879956,-55.8314925805,11,,,,11,,open,false,gps,gps,Amphisbaena kingii,Amphisbaena kingii,Anfisbena de quilla,Reptilia,31747
70197120,2021/02/18 11:45 AM -0300,2021-02-18,2021-02-18 14:45:00 UTC,Montevideo,sebahorta,2021-04-15 12:19:35 UTC,research,,https://www.inaturalist.org/observations/70197120,https://inaturalist-open-data.s3.amazonaws.com/photos/114065611/medium.jpeg,"001, Tortuga canaleta",3,0,false,Uruguay,-33.9968553096,-53.4705010163,100,,,,28902,,obscured,true,,,Tortuga canaleta mesopotámica,Acanthochelys spixii,Tortuga canaleta mesopotámica,Reptilia,39611
70248959,Fri Feb 26 2021 16:39:24 GMT-0300 (GMT-3),2021-02-26,2021-02-26 19:39:24 UTC,Brasilia,mateoalmada,2021-12-25 00:56:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70248959,https://inaturalist-open-data.s3.amazonaws.com/photos/114161465/medium.jpg,"",2,0,false,"Sendero Barra de la Laguna, Sección 10, Rocha, UY",-34.67883,-54.2692083333,5,,,,5,,open,false,,,Liolaemus wiegmannii,Liolaemus wiegmannii,Lagartija de Wiegmann,Reptilia,39101
70249127,Fri Feb 26 2021 15:41:53 GMT-0300 (GMT-3),2021-02-26,2021-02-26 18:41:53 UTC,Brasilia,mateoalmada,2021-12-25 00:56:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70249127,https://inaturalist-open-data.s3.amazonaws.com/photos/114161813/medium.jpg,"",3,0,false,"Rocha, UY",-34.7401478869,-54.2081447003,5,,,,28790,,obscured,true,,,Loggerhead Sea Turtle,Caretta caretta,Tortuga caguama,Reptilia,39665
70263549,Wed Feb 24 2021 14:52:00 GMT-0300 (GMT-3),2021-02-24,2021-02-24 17:52:00 UTC,Brasilia,tati34,2021-10-27 15:19:47 UTC,research,,https://www.inaturalist.org/observations/70263549,https://static.inaturalist.org/photos/114188370/medium.jpg,"",3,0,false,"Calle 101, Sección 05, Rocha, UY",-33.7720439025,-53.415700933,5,,,,5,,open,false,,,Culebra de líneas amarillas,Lygophis anomalus,Culebra de líneas amarillas,Reptilia,104905
70284052,Sat Feb 27 2021 17:57:41 GMT-0300 (GMT-3),2021-02-27,2021-02-27 20:57:41 UTC,Brasilia,martinserrano,2021-11-01 14:55:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70284052,https://inaturalist-open-data.s3.amazonaws.com/photos/114225234/medium.jpg,"",5,0,false,"Ruta 81, Sección 02, Lavalleja, UY",-34.5198333333,-55.326605,4,,,,4,,open,false,,,Bothrops pubescens,Bothrops pubescens,Yara,Reptilia,539421
70288070,2021/02/18 3:45 PM -0300,2021-02-18,2021-02-18 18:45:00 UTC,Brasilia,alforrulo,2021-12-10 18:34:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70288070,https://inaturalist-open-data.s3.amazonaws.com/photos/114232505/medium.jpeg,"",3,0,false,"Departamento de Lavalleja, Uruguay",-34.3301764281,-55.0027581745,15,,,,15,,open,false,,,Tegu blanco y negro,Salvator merianae,Lagarto Overo,Reptilia,318758
70372014,2021/02/28 9:39 AM -0300,2021-02-28,2021-02-28 12:39:00 UTC,Montevideo,rafatosi,2021-12-29 17:50:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/70372014,https://inaturalist-open-data.s3.amazonaws.com/photos/114387434/medium.jpeg,"",2,0,false,"Colonia Department, Uruguay",-34.4231716681,-57.7965670947,29,,,,29,,open,false,,,Culebra de líneas amarillas,Lygophis anomalus,Culebra de líneas amarillas,Reptilia,104905
70424034,2021-02-28 11:31:26 PM GMT-03:00,2021-02-28,2021-03-01 02:31:26 UTC,Brasilia,oguatava,2021-12-11 18:03:48 UTC,research,,https://www.inaturalist.org/observations/70424034,https://static.inaturalist.org/photos/114484261/medium.jpeg,"",1,0,false,"Paso de las Duranas, 12900 Montevideo, Departamento de Montevideo, Uruguay",-34.8492230697,-56.1972520597,,,,,,,open,false,gps,gps,Darwin's Ringed Worm Lizard,Amphisbaena darwinii,Vibora Ciega,Reptilia,539252
70518349,2009/03/27 10:54 PM HST,2009-03-27,2009-03-28 08:54:00 UTC,Hawaii,peter204,2021-10-11 19:04:02 UTC,research,,https://www.inaturalist.org/observations/70518349,https://static.inaturalist.org/photos/114656890/medium.jpeg,"",3,0,false,Uruguay,-33.1807585427,-54.2247833375,101682,,,,101682,,obscured,true,,,William’s South-American Side-necked Turtle,Phrynops williamsi,Tortuga herradura,Reptilia,39619
70518355,2009/03/25 9:38 PM HST,2009-03-25,2009-03-26 07:38:00 UTC,Hawaii,peter204,2021-11-12 14:17:09 UTC,research,,https://www.inaturalist.org/observations/70518355,https://static.inaturalist.org/photos/114656924/medium.jpeg,"",2,1,false,"Cerro Largo Department, Uruguay",-32.4411032,-54.3521753,140926,,,,140926,,open,false,,,Golden Liophis,Erythrolamprus semiaureus,Culebra parda,Reptilia,539697
70566433,2017-09-24 17:39:03,2017-09-24,2017-09-24 20:39:03 UTC,Montevideo,gmmv80,2021-12-19 04:30:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70566433,https://static.inaturalist.org/photos/114744876/medium.jpg,"Philodryas aestiva, Philodryas, Culebra, Treinta y tres, Uruguay, reptil, reptile, ofidio, Snake",3,0,false,Quebrada de los Cuervos,-32.930704,-54.460015,,,,,,,open,false,,"",Brazilian Green Racer,Philodryas aestiva,Culebra esmeralda,Reptilia,146349
70567345,2021-02-06 10:46:43,2021-02-06,2021-02-06 13:46:43 UTC,Montevideo,gmmv80,2022-01-24 22:19:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70567345,https://static.inaturalist.org/photos/114746731/medium.jpg,"Homonota uruguayensis, Phyllodactylidae, Lacertilia, Squamata, Sauropsida, Geko de las Piedras, Tacuarembó, Quebradas del Norte, Uruguay, Reptil, Reptile, herpeto",5,0,false,"Cuchilla de Laureles, Tacuarembó",-31.303991,-56.130961,,,,,,,,false,,manual,Homonota uruguayensis,Homonota uruguayensis,,Reptilia,34406
70658130,2020-12-23 16:58:30,2020-12-23,2020-12-23 19:58:30 UTC,Montevideo,gmmv80,2022-03-01 10:23:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70658130,https://static.inaturalist.org/photos/114908703/medium.jpg,"Squamata, Colubridae, Oxyrhopus rhombifer, reptil, reptile, Uruguay, Salto, Dipsadinae",5,0,false,Paso de las piedras de arerungua,-31.743778,-56.552309,,,,,,,open,false,,"",Falsa coral,Oxyrhopus rhombifer,Falsa coral,Reptilia,29153
70670173,2021-03-06 12:41:33 PM GMT-03:00,2021-03-06,2021-03-06 15:41:33 UTC,Brasilia,gabor_simonsich,2021-06-07 20:16:02 UTC,research,,https://www.inaturalist.org/observations/70670173,https://static.inaturalist.org/photos/114929797/medium.jpeg,"",3,0,false,"Fray Bentos, Departamento de Río Negro, Uruguay",-33.1267593083,-58.3130224333,,,,,,,open,false,,,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
70700806,2021-03-06 2:40:00 PM GMT-03:00,2021-03-06,2021-03-06 17:40:00 UTC,Montevideo,rpereirag,2022-01-06 12:41:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70700806,https://inaturalist-open-data.s3.amazonaws.com/photos/114984145/medium.jpeg,"",2,0,false,Uruguay,-34.8955582464,-54.4258420215,,,,,28762,,obscured,true,gps,gps,Loggerhead Sea Turtle,Caretta caretta,Tortuga caguama,Reptilia,39665
70700941,2021-03-06 1:29:10 PM GMT-03:00,2021-03-06,2021-03-06 16:29:10 UTC,Montevideo,rpereirag,2022-01-06 12:41:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70700941,https://inaturalist-open-data.s3.amazonaws.com/photos/114984385/medium.jpeg,"",3,0,false,,-34.9686327909,-54.4993567115,,,,,28762,,obscured,true,gps,gps,Tortuga caguama,Caretta caretta,Tortuga caguama,Reptilia,39665
70734827,2021/03/06 5:27 PM -0300,2021-03-06,2021-03-06 20:27:00 UTC,Montevideo,diego_caballero,2022-01-30 22:21:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70734827,https://inaturalist-open-data.s3.amazonaws.com/photos/115045423/medium.jpeg,"",9,0,false,"Departamento de Florida, Uruguay",-33.2726381791,-55.1031853326,500,,,,500,,open,false,,,Yara,Bothrops pubescens,Yara,Reptilia,539421
70910095,2021/03/04 8:27 PM -03,2021-03-04,2021-03-04 23:27:00 UTC,Brasilia,mattzarrr,2021-12-10 01:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70910095,https://inaturalist-open-data.s3.amazonaws.com/photos/115361676/medium.jpeg,"",3,0,false,"Departamento de Artigas, Uruguay",-30.6088272413,-56.8989795261,31,,,,31,,open,false,,,Culebra verde y amarilla,Erythrolamprus poecilogyrus,Culebra verde y amarilla,Reptilia,539693
70951792,2017-03-13,2017-03-13,,Hawaii,oguatava,2021-12-11 18:03:48 UTC,research,,https://www.inaturalist.org/observations/70951792,https://static.inaturalist.org/photos/115436019/medium.jpeg,"",4,0,false,"Departamento de Flores, Uruguay",-33.6023666316,-56.6636734083,343,,,,343,,open,false,,,Coralillo uruguaya,Micrurus altirostris,Coralillo uruguaya,Reptilia,105866
71038851,2021/03/02 7:04 PM -0300,2021-03-02,2021-03-02 22:04:00 UTC,Montevideo,dicastelli,2021-12-10 22:36:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71038851,https://inaturalist-open-data.s3.amazonaws.com/photos/115592379/medium.jpg,"",1,0,false,"Departamento de Salto, Uruguay",-31.3289666542,-56.6330664927,,,,,,,open,false,,,Tomodon ocellatus,Tomodon ocellatus,Falsa Crucera,Reptilia,28302
71054541,2020/11/01 8:57 AM -0300,2020-11-01,2020-11-01 11:57:00 UTC,Montevideo,dicastelli,2022-01-25 11:09:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71054541,https://inaturalist-open-data.s3.amazonaws.com/photos/115621780/medium.jpeg,"",2,0,false,"Departamento de Artigas, Uruguay",-30.2868227338,-57.3481780882,,,,,,,,false,,,Tortuga de panza negra,Trachemys dorbigni,Morrocoyo,Reptilia,39797
71054545,2020/11/01 8:57 AM -0300,2020-11-01,2020-11-01 11:57:00 UTC,Montevideo,dicastelli,2022-01-25 11:09:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71054545,https://inaturalist-open-data.s3.amazonaws.com/photos/115621804/medium.jpeg,"",3,0,false,"Departamento de Artigas, Uruguay",-30.2889581935,-57.3481322915,,,,,,,,false,,,Tortuga de panza negra,Trachemys dorbigni,Morrocoyo,Reptilia,39797
71188335,2021-03-14 12:43:40 AM GMT-03:00,2021-03-14,2021-03-14 03:43:40 UTC,Brasilia,fernando_ipar,2021-05-03 17:11:51 UTC,research,,https://www.inaturalist.org/observations/71188335,https://static.inaturalist.org/photos/115861643/medium.jpeg,"",4,0,false,"Departamento de Artigas, Uruguay",-30.4873517614,-56.40480679,8,,,,8,,open,false,,,Culebra de cabeza negra,Tantilla melanocephala,Culebra de cabeza negra,Reptilia,28498
71574288,2021-03-19 6:19:09 PM GMT-03:00,2021-03-19,2021-03-19 21:19:09 UTC,Brasilia,nelson118,2021-11-25 04:58:18 UTC,research,,https://www.inaturalist.org/observations/71574288,https://static.inaturalist.org/photos/116576882/medium.jpeg,"",2,0,false,"45000 Echeverry, Tacuarembó Department, Uruguay",-31.6857394,-55.9504958,,,,,,,open,false,gps,gps,Phalotris lemniscatus,Phalotris lemniscatus,,Reptilia,109233
71744420,Sun Mar 21 2021 16:09:00 GMT-0300 (GMT-3),2021-03-21,2021-03-21 19:09:00 UTC,Brasilia,martinserrano,2021-10-27 03:45:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71744420,https://inaturalist-open-data.s3.amazonaws.com/photos/116853594/medium.jpg,"",1,0,false,"Sección 03, Sección 03, Maldonado, UY",-34.81074166,-55.2549083333,20,,,,20,,open,false,,,Lagartija del pedregal serrano,Contomastix lacertoides,Lagartija del pedregal serrano,Reptilia,964780
71768046,2021/03/19 11:13 PM -0300,2021-03-19,2021-03-20 02:13:00 UTC,Brasilia,lurtri,2021-12-12 19:01:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71768046,https://inaturalist-open-data.s3.amazonaws.com/photos/116898212/medium.png,"",9,0,false,"salomón de león, rivera, uruguay",-30.942024,-55.544102,2023,,,,2023,,,false,,,Crucera,Bothrops alternatus,Crucera,Reptilia,539037
71829591,2021-03-22 5:58:38 PM GMT-03:00,2021-03-22,2021-03-22 20:58:38 UTC,Brasilia,gonzalorodriguez,2022-02-07 22:29:09 UTC,research,,https://www.inaturalist.org/observations/71829591,https://static.inaturalist.org/photos/117008954/medium.jpeg,"",2,0,false,Sequeira,-30.9993048943,-56.8704710528,3504,,,,3504,,open,false,,,Culebra verde y amarilla,Erythrolamprus poecilogyrus,Culebra verde y amarilla,Reptilia,539693
71908637,2021/03/23 12:00 AM -03,2021-03-23,2021-03-23 03:00:00 UTC,Brasilia,mattzarrr,2021-12-10 01:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71908637,https://inaturalist-open-data.s3.amazonaws.com/photos/117149404/medium.jpeg,"",1,0,false,"Departamento de Maldonado, Uruguay",-34.8294949665,-55.2182533962,8,,,,8,,open,false,,,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
72019461,2021-03-21 11:50:00 AM GMT-03:00,2021-03-21,2021-03-21 14:50:00 UTC,Brasilia,belenchaine,2022-01-24 22:19:37 UTC,research,,https://www.inaturalist.org/observations/72019461,https://static.inaturalist.org/photos/117351546/medium.jpeg,"",4,0,false,Pozo Hondo,-31.8433391975,-56.2182748318,197,,,,197,,,false,gps,gps,Homonota uruguayensis,Homonota uruguayensis,,Reptilia,34406
72182977,Sat Mar 27 2021 14:44:47 GMT-0300 (GMT-3),2021-03-27,2021-03-27 17:44:47 UTC,Montevideo,lamujerbambu,2022-02-01 00:37:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72182977,https://inaturalist-open-data.s3.amazonaws.com/photos/117643828/medium.jpg,"",2,0,false,"Maldonado, UY",-34.4741252582,-54.9846785651,8,,,,28818,obscured,open,true,,,Víbora de cristal,Ophiodes striatus,Víbora de cristal,Reptilia,107647
72617905,2021/03/05 11:30 AM UTC,2021-03-05,2021-03-05 11:30:00 UTC,UTC,ornitoloca,2022-01-08 23:23:06 UTC,research,CC0,https://www.inaturalist.org/observations/72617905,https://static.inaturalist.org/photos/118428439/medium.jpg,"",2,0,false,"27202 Barra de Valizas, Departamento de Rocha, Uruguay",-34.3420084331,-53.7895810411,8,,,,8,,open,false,,,falsa yarará de hocico ñato,Xenodon dorbignyi,falsa yarará de hocico ñato,Reptilia,146537
72623001,2021/03/21 1:25 PM UTC,2021-03-21,2021-03-21 13:25:00 UTC,UTC,ornitoloca,2022-01-08 23:23:06 UTC,research,CC0,https://www.inaturalist.org/observations/72623001,https://static.inaturalist.org/photos/118437577/medium.jpg,"",7,0,false,"El Caracol, Departamento de Rocha, Uruguay",-34.7844563,-54.5450903,2370,,,,2370,,,false,,,Crucera,Bothrops alternatus,Crucera,Reptilia,539037
72653887,2021/03/27 8:41 PM -03,2021-03-27,2021-03-27 23:41:00 UTC,Brasilia,mattzarrr,2021-12-10 01:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72653887,https://inaturalist-open-data.s3.amazonaws.com/photos/118478224/medium.jpeg,"",3,0,false,"Departamento de Florida, Uruguay",-33.6133457027,-55.907625275,15,,,,15,,open,false,,,Culebra verde y amarilla,Erythrolamprus poecilogyrus,Culebra verde y amarilla,Reptilia,539693
72829110,Sat Apr 03 2021 18:04:09 GMT-0300 (GMT-3),2021-04-03,2021-04-03 21:04:09 UTC,Montevideo,santiagomailhos,2021-12-25 02:32:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72829110,https://inaturalist-open-data.s3.amazonaws.com/photos/118814915/medium.jpg,"",2,0,false,"Sección 03, Sección 03, Rio Negro, UY",-32.5243416667,-58.0396471667,5,,,,5,,open,false,,,Viborita de bigotes,Ophiodes intermedius,Viborita de bigotes,Reptilia,107646
72887128,2021/04/01 2:11 PM -0300,2021-04-01,2021-04-01 17:11:00 UTC,Montevideo,franli,2021-12-20 16:11:28 UTC,research,CC0,https://www.inaturalist.org/observations/72887128,https://inaturalist-open-data.s3.amazonaws.com/photos/118920890/medium.jpeg,"",3,0,false,"Departamento de Maldonado, Uruguay",-34.8797070281,-54.8144880514,4,,,,4,,open,false,,,Culebra esmeralda,Philodryas aestiva,Culebra esmeralda,Reptilia,146349
72972689,2021-03-21,2021-03-21,,Santiago,abelenc,2021-07-04 23:41:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72972689,https://inaturalist-open-data.s3.amazonaws.com/photos/119073823/medium.jpeg,"",2,0,false,"Departamento de Colonia, Uruguay",-34.0277279695,-57.4179752916,6665,,,,6665,,open,false,gps,gps,Coralillo uruguaya,Micrurus altirostris,Coralillo uruguaya,Reptilia,105866
73024935,2021-04-05 1:59:40 PM GMT-03:00,2021-04-05,2021-04-05 16:59:40 UTC,Montevideo,lagunagarzon,2022-01-14 16:22:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/73024935,https://inaturalist-open-data.s3.amazonaws.com/photos/119166851/medium.jpeg,"",2,0,false,"El Caracol, Departamento de Rocha, Uruguay",-34.7977835032,-54.5602951571,4,,,,4,,open,false,gps,gps,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
73034576,2020/09/05 3:39 PM -03,2020-09-05,2020-09-05 18:39:00 UTC,Montevideo,gmmv80,2021-12-19 04:30:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73034576,https://inaturalist-open-data.s3.amazonaws.com/photos/119183801/medium.jpg,"",4,0,false,"Melilla, Montevideo, Departamento de Montevideo, Uruguay",-34.754451477,-56.3357767256,61,,,,61,,,false,,,Hilaire’s Side-necked Turtle,Phrynops hilarii,Tortuga de laguna,Reptilia,39626
73117163,2021/04/06 12:09 PM -0300,2021-04-06,2021-04-06 15:09:00 UTC,Montevideo,franli,2021-12-20 16:11:28 UTC,research,CC0,https://www.inaturalist.org/observations/73117163,https://inaturalist-open-data.s3.amazonaws.com/photos/119330313/medium.jpeg,"",2,0,false,"Departamento de Maldonado, Uruguay",-34.8794707463,-54.8147072184,4,,,,4,,open,false,,,Schreibers' Many-fingered Teiid,Cercosaura schreibersii,Lagartija negra,Reptilia,34763
73130600,2021/04/06 6:51 PM UTC,2021-04-06,2021-04-06 18:51:00 UTC,UTC,albieni,2021-12-28 18:41:35 UTC,research,,https://www.inaturalist.org/observations/73130600,https://static.inaturalist.org/photos/119353910/medium.jpeg,"",1,0,false,"60000 Paysandú, Departamento de Paysandú, Uruguay",-32.2864356542,-58.0631375897,4,,,,4,,open,false,,,Lagartija del pedregal serrano,Contomastix lacertoides,Lagartija del pedregal serrano,Reptilia,964780
73130602,2021/04/06 6:51 PM UTC,2021-04-06,2021-04-06 18:51:00 UTC,UTC,albieni,2021-12-28 18:42:13 UTC,research,,https://www.inaturalist.org/observations/73130602,https://static.inaturalist.org/photos/119353913/medium.jpeg,"",1,0,false,"60000 Paysandú, Departamento de Paysandú, Uruguay",-32.2864522825,-58.0631563652,4,,,,4,,open,false,,,Lagartija del pedregal serrano,Contomastix lacertoides,Lagartija del pedregal serrano,Reptilia,964780
73354191,2021-04-08 12:48:04 PM GMT-03:00,2021-04-08,2021-04-08 15:48:04 UTC,Montevideo,dicastelli,2021-12-10 22:36:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73354191,https://inaturalist-open-data.s3.amazonaws.com/photos/119744758/medium.jpeg,"",2,0,false,"Departamento de Rocha, Uruguay",-34.02270901,-54.3128392473,169,,,,169,,open,false,gps,gps,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
73695555,2019/01/17 6:24 PM -0300,2019-01-17,2019-01-17 21:24:00 UTC,Montevideo,dicastelli,2021-12-10 22:36:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73695555,https://inaturalist-open-data.s3.amazonaws.com/photos/120345197/medium.jpg,"",1,0,false,"Departamento de Rocha, Uruguay",-34.6670045196,-54.2352461134,95,,,,95,,open,false,,,Culebra de líneas amarillas,Lygophis anomalus,Culebra de líneas amarillas,Reptilia,104905
73839748,2021/04/08 2:35 PM -0300,2021-04-08,2021-04-08 17:35:00 UTC,Montevideo,franli,2021-12-20 16:11:28 UTC,research,CC0,https://www.inaturalist.org/observations/73839748,https://inaturalist-open-data.s3.amazonaws.com/photos/120608524/medium.jpeg,"",2,1,false,"Departamento de Maldonado, Uruguay",-34.879694384,-54.8141594153,4,,,,4,,open,false,,,Culebra del Pastizal,Philodryas patagoniensis,Culebra del Pastizal,Reptilia,1250061
73914356,2021/02/04 5:23 PM -0300,2021-02-04,2021-02-04 20:23:00 UTC,Montevideo,acosta91,2022-02-11 21:57:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73914356,https://static.inaturalist.org/photos/120741460/medium.jpg,"",3,1,false,"Rocha Department, Uruguay",-34.2643620863,-53.7746889804,61,,,,61,,open,false,,,Víbora de cristal,Ophiodes striatus,Víbora de cristal,Reptilia,107647
73942530,2019/05/15 5:34 PM UTC,2019-05-15,2019-05-15 17:34:00 UTC,UTC,estebanrussi,2021-04-14 18:42:13 UTC,research,,https://www.inaturalist.org/observations/73942530,https://static.inaturalist.org/photos/120790885/medium.jpg,"",1,0,false,"Pan de Azúcar, Departamento de Maldonado, Uruguay",-34.7791734,-55.2314448,3135,,,,3135,,open,false,,,Dumeril's Diadem Snake,Phalotris lemniscatus,,Reptilia,109233
73985967,2019/12/01 6:59 PM -0300,2019-12-01,2019-12-01 21:59:00 UTC,Brasilia,ultralisk,2021-04-15 04:00:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73985967,https://inaturalist-open-data.s3.amazonaws.com/photos/120865810/medium.jpg,"",2,0,false,"Punta del Diablo, Departamento de Rocha, Uruguay",-34.0423394,-53.5473322,1689,,,,1689,,open,false,,,Tegu Blanco Y Negro,Salvator merianae,Lagarto Overo,Reptilia,318758
74421699,2021-04-16 16:51:44,2021-04-16,2021-04-16 19:51:44 UTC,Montevideo,gmmv80,2021-12-19 04:30:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74421699,https://static.inaturalist.org/photos/121627567/medium.jpg,"Cuchilla de Laureles, Tacuarembó, Micrurus altirostris, Micrurus",5,0,false,Establecimiento Bichadero,-31.360182,-55.975303,159,,,,159,,open,false,,manual,Coralillo uruguaya,Micrurus altirostris,Coralillo uruguaya,Reptilia,105866
74446491,2021-04-18 16:45:02,2021-04-18,2021-04-18 19:45:02 UTC,Montevideo,pablopay,2021-12-21 12:57:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74446491,https://inaturalist-open-data.s3.amazonaws.com/photos/121670342/medium.jpeg,"",1,0,false,"Lorenzo Geyres, Departamento de Paysandú, Uruguay",-32.2073278044,-57.9958290607,433,,,,433,,open,false,gps,gps,Tomodon ocellatus,Tomodon ocellatus,Falsa Crucera,Reptilia,28302
74527365,2021/04/16 2:35 PM -0300,2021-04-16,2021-04-16 17:35:00 UTC,Montevideo,franli,2021-12-20 16:11:28 UTC,research,CC0,https://www.inaturalist.org/observations/74527365,https://inaturalist-open-data.s3.amazonaws.com/photos/121814385/medium.jpeg,"",2,0,false,"San Carlos, Departamento de Maldonado, Uruguay",-34.8794718546,-54.8147350114,4,,,,4,,open,false,,,Lagartija negra,Cercosaura schreibersii,Lagartija negra,Reptilia,34763
74630886,2020/11/25 8:34 PM UTC,2020-11-25,2020-11-25 20:34:00 UTC,UTC,estebanrussi,2021-04-20 18:25:32 UTC,research,,https://www.inaturalist.org/observations/74630886,https://static.inaturalist.org/photos/121998923/medium.jpg,"",1,0,false,"Departamento de Treinta y Tres, Uruguay",-32.9353145621,-54.4157389051,3906,,,,3906,,open,false,,,Thamnodynastes hypoconia,Thamnodynastes hypoconia,,Reptilia,114000
74672723,2021/03/01 2:16 PM -0300,2021-03-01,2021-03-01 17:16:00 UTC,Montevideo,lagunagarzon,2022-01-14 16:22:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/74672723,https://inaturalist-open-data.s3.amazonaws.com/photos/122061181/medium.jpeg,"",8,0,false,Area Protegida Laguna Garzon,-34.762269355,-54.5470355811,488,,,,488,,open,false,,,Yara,Bothrops pubescens,Yara,Reptilia,539421
74672726,2020/12/02 4:58 PM -0300,2020-12-02,2020-12-02 19:58:00 UTC,Montevideo,lagunagarzon,2022-01-14 16:22:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/74672726,https://inaturalist-open-data.s3.amazonaws.com/photos/122064282/medium.jpeg,"",2,0,false,"Costa Bonita, Departamento de Rocha, Uruguay",-34.781137298,-54.5356431561,122,,,,122,,open,false,,,Musurana negra,Boiruna maculata,Musurana negra,Reptilia,95866
74927987,Fri Apr 23 2021 10:00:35 GMT-0300 (GMT-3),2021-04-23,2021-04-23 13:00:35 UTC,Brasilia,andreasomma,2022-03-08 18:47:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74927987,https://inaturalist-open-data.s3.amazonaws.com/photos/122522631/medium.jpg,"",8,0,false,"Playa Malvín, Sección 10, Montevideo, UY",-34.8963217354,-56.1112083942,39,,,,39,,,false,,,Crucera,Bothrops alternatus,Crucera,Reptilia,539037
75045628,Sat Apr 24 2021 12:32:00 GMT-0300 (GMT-3),2021-04-24,2021-04-24 15:32:00 UTC,Brasilia,marcelsanmartin,2021-04-24 19:07:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75045628,https://inaturalist-open-data.s3.amazonaws.com/photos/122727938/medium.jpg,"",2,0,false,"18 de Julio, Maldonado, Maldonado, UY",-34.8966093656,-54.9607397111,275,,,,275,,,false,,,Viborita de cristal,Ophiodes vertebralis,Viborita de cristal,Reptilia,31996
